"x","Curve1"
2.4391,11.86
3.8243,11.575
4.9686,11.48
5.4655,11.67
6.2635,11.954
7.1368,12.429
8.4467,13.283
9.1694,13.947
10.0276,14.516
10.9611,15.844
11.5332,16.224
12.0602,16.983
12.6324,17.742
13.5056,18.596
14.2735,19.07
14.8005,19.45
15.4931,19.639
16.0803,19.545
16.6073,19.165
17.2396,18.691
17.872,18.311
18.4592,17.647
19.0163,16.888
19.7089,15.939
20.3563,15.18
20.9134,14.516
21.6813,14.231
22.4191,13.757
23.0063,13.567
23.6236,13.378
