"x","Curve1"
0.1059,0.55388
0.7226,0.59852
1.4078,0.64813
2.0245,0.69278
2.3672,0.71924
2.8464,0.74734
3.2571,0.77047
3.6674,0.78863
4.4189,0.81003
5.5098,0.8098
6.7357,0.78965
7.9599,0.74462
9.1158,0.69794
10.2032,0.64631
11.4957,0.60292
12.8562,0.55787
14.3535,0.51775
16.1232,0.47427
17.8933,0.43576
19.1197,0.42224
20.2112,0.4303
21.235,0.44668
21.7138,0.46979
22.3289,0.49123
22.7395,0.5127
