"x","Curve1"
0.8949,-14.815
1.8965,-17.603
2.8748,-19.695
3.9231,-21.089
4.9715,-22.484
5.8568,-23.181
6.9057,-21.089
7.8851,-15.512
8.9113,-9.237
9.891,-1.917
10.9173,5.752
11.967,13.42
12.9233,19.695
13.9725,24.227
14.9048,25.969
15.8601,25.969
16.9549,23.529
17.9098,20.392
18.9107,13.769
19.8885,7.843
20.8896,1.917
21.9841,-2.266
22.9621,-6.797
24.0102,-10.283
