"x","Curve1"
0.302,14.6494
3.058,14.6936
5.816,14.8379
8.122,15.5331
9.857,16.5295
11.706,17.4256
14.009,17.9208
15.041,17.8687
17.56,17.2634
20.082,16.9082
22.716,16.4027
23.976,16.1001
