"hour","N2O_flux","norm_flux","dataset"
0,0.021789,0.253765731,"N2O_256"
2.9531,0.0190244,0,"N2O_256"
5.9531,0.0222764,0.298504723,"N2O_256"
9,0.0260976,0.649256951,"N2O_256"
12,0.0271545,0.746270986,"N2O_256"
15,0.0299187,1,"N2O_256"
18.0469,0.0217886,0.253729014,"N2O_256"
21,0.0231707,0.380593521,"N2O_256"
24,0.0221951,0.291042105,"N2O_256"
