"x","Curve1"
0.486,18.9425
2.787,18.6262
4.997,18.1651
7.18,18.6103
8.473,20.5751
10.04,21.2123
10.819,22.0611
11.681,22.6947
12.838,22.8165
13.823,22.6582
14.628,23.2308
15.966,22.4876
18.687,21.9946
20.677,20.8737
22.699,20.5381
