"x","Curve1"
0.929,8.35547
3.853,8.30426
6.109,8.37595
7.78,8.5603
8.949,8.7856
9.952,8.99043
11.038,9.2055
12.375,9.42056
13.377,9.52298
14.798,9.45129
16.218,9.24646
17.638,9.05188
19.643,8.84705
22.568,8.7856
23.821,8.75488
