"x","Curve1"
0.104,11.44176
0.967,11.38186
1.831,11.33146
3.039,11.28747
3.903,11.24023
5.111,11.20257
5.888,11.18696
7.01,11.24421
7.787,11.3172
7.874,11.35837
9.082,11.46628
10.118,11.67541
11.068,11.75161
12.104,11.82151
13.054,11.90404
14.003,12.07834
15.126,12.08496
16.162,12.06625
16.939,12.11076
17.802,12.16478
19.01,12.13662
19.96,12.07674
20.91,11.97256
21.859,11.87155
22.809,11.77686
23.759,11.66635
