"x","Curve1"
0.0169,21.4821
1.9058,21.4821
2.5354,21.4821
2.9799,21.4821
6.0533,21.2679
8.9821,22.1964
12.0567,22.3571
15.0627,24.3036
18.0231,23.5
20.6888,23.1607
21.022,23.125
23.871,22.1964
