"x","Curve1"
0.7397,20.5616
2.4658,19.6184
4.1096,18.6754
6.0822,18.2011
7.8082,17.9034
9.6164,17.899
11.4247,19.1857
12.9863,19.4166
14.0548,19.5314
15.5342,20.1733
16.1096,20.7587
17.2603,21.3428
18.411,21.4573
20.4658,20.2786
22.3562,19.2763
23.8356,18.6272
