"x","Curve1"
0.9954,24.2057
3.0046,23.6099
5.0138,23.1137
7.023,22.655
8.9954,22.5076
11.0046,23.0951
12.9938,24.1004
15.0143,25.1225
16.9884,25.7366
18.9857,25.8171
21.0062,25.4583
23.0035,24.8483
