"x","Curve1"
0.615,15.1946
2.708,14.4669
5.415,14.2529
8.123,14.2529
9.723,15.1518
10.585,16.179
11.323,17.2062
12.062,18.2763
13.046,19.5603
13.908,20.5875
15.138,21.572
16.985,21.2296
18.338,20.2451
19.692,19.3035
21.169,18.3619
22.154,17.8482
24.246,17.0778
