"x","Curve1"
0.8319,0.60072
1.8621,0.6557
2.9594,0.70237
4.3285,0.7424
5.694,0.7558
6.9203,0.74923
8.4836,0.71273
9.0256,0.68781
9.6358,0.6629
10.2465,0.64131
10.8575,0.62139
11.7404,0.59649
12.4875,0.57491
13.3714,0.55667
14.2552,0.53843
15.2073,0.52019
17.7898,0.4588
19.7617,0.41901
20.9203,0.41576
21.8776,0.43579
22.5626,0.45913
22.9065,0.48079
23.3869,0.50412
23.7312,0.5291
