"x","Curve1"
0.427,8.7344
2.349,8.62686
4.855,8.52957
6.944,8.6115
7.947,8.78048
8.782,8.93922
9.785,9.16965
10.537,9.38472
11.289,9.58443
12.291,9.81485
13.127,10.01968
14.547,10.20914
16.218,10.20402
17.304,10.04016
18.307,9.83022
19.393,9.60491
20.228,9.39496
20.98,9.19014
21.816,8.97507
22.735,8.78048
23.487,8.57566
