"x","Curve1"
0.0698,0.55628
0.8372,0.60253
1.5349,0.64879
2.3023,0.69836
3.5581,0.74123
4.6047,0.7593
5.8605,0.75416
7.186,0.71921
8.5116,0.66439
9.6977,0.62118
11.3023,0.58122
12.0698,0.56125
13.0465,0.53959
13.6744,0.51633
14.5116,0.49634
16.1163,0.45142
17.7209,0.41312
19.814,0.37641
21.2093,0.38118
21.907,0.40261
22.4651,0.42405
23.2326,0.47196
23.5116,0.4951
23.8605,0.52154
