"x","Curve1"
1.0796,17.3944
1.827,17.2183
2.9066,17.277
3.8201,16.8662
6.3945,16.6901
8.0554,16.5141
9.5502,16.162
10.4637,16.5728
11.8754,17.5704
13.0381,18.7441
14.5329,19.3897
16.4429,19.331
18.0208,19.8592
19.5156,19.8592
20.8443,19.0962
21.6747,18.9202
23.0035,18.3333
