"x","Curve1"
0.124,14.7348
2.227,14.0473
4.454,13.4023
6.68,12.7146
9.031,12.8814
10.144,13.8623
10.268,14.1612
11.01,15.1855
11.753,16.2526
12.124,16.6365
13.608,17.5741
14.474,18.5982
15.835,19.4504
17.691,18.8061
19.052,17.8635
20.66,16.9632
22.763,15.8911
