"x","Curve1"
0.246,17.035
2.708,16.5214
5.538,16.2218
8.369,16.179
9.477,16.6498
10.462,17.677
11.446,18.6615
11.938,19.3035
12.923,20.2879
13.908,21.3152
15.877,21.8288
17.354,20.8872
18.708,19.9455
20.062,19.0039
20.677,18.5759
22.277,17.677
23.877,16.7354
