"x","Curve1"
0.1748,17.312
2.5631,16.4355
5.0097,15.7526
6.233,15.508
7.6311,16.5221
8.8544,17.4882
9.7282,18.8908
10.2524,19.7614
11.767,21.4533
13.3398,22.3218
13.6311,22.8539
14.0971,22.8045
14.5631,22.4161
15.6117,22.8014
16.1942,22.7034
16.6602,22.2182
17.7087,21.8771
19.1068,21.0995
20.2136,20.3224
21.2039,19.6909
22.0777,19.2533
23.5922,18.5723
