"hour","N2O_flux","norm_flux","dataset"
0,61.02,0.0535120213293066,"N2O_161"
0.9939,63.75,0.117924639596064,"N2O_161"
2.019,58.752,0,"N2O_161"
2.9795,61.154,0.0566736663284808,"N2O_161"
3.9863,59.251,0.0117735884670739,"N2O_161"
5.0008,61.575,0.0666068942736475,"N2O_161"
5.9871,59.704,0.022461836113536,"N2O_161"
6.981,61.886,0.0739447419956114,"N2O_161"
7.9932,59.476,0.0170823207418068,"N2O_161"
8.9871,64.988,0.147134464289927,"N2O_161"
9.9734,67.803,0.213552603638251,"N2O_161"
10.9932,85.249,0.625179907038199,"N2O_161"
11.9871,91.927,0.782743080952269,"N2O_161"
12.9939,94.46,0.842507609182927,"N2O_161"
13.9802,101.135,1,"N2O_161"
15,93.354,0.816412240756907,"N2O_161"
15.9992,95.84,0.875067833801288,"N2O_161"
16.9802,84.381,0.604699997640563,"N2O_161"
18,85.759,0.637213033527594,"N2O_161"
18.9939,73.009,0.336384871292735,"N2O_161"
19.9932,72.603,0.326805558832551,"N2O_161"
21,71.387,0.298114810183328,"N2O_161"
21.9992,66.019,0.171460255291037,"N2O_161"
22.9932,66.088,0.173088266521954,"N2O_161"
