"x","Curve1"
0.1247,14.6891
5.1117,14.171
7.1065,13.9637
11.0961,15.2591
13.839,16.2435
15.6468,16.5544
18.1403,16.399
20.5714,15.5699
22.6286,14.9482
23.626,14.6891
