"x","Curve1"
-2.22045e-16,16.786
1.3521,15.982
3.2451,15.179
4.0225,15.179
5.6113,14.643
7.0648,15.714
8.4169,16.518
9.6,17.321
10.9859,18.125
12.1014,19.732
13.5549,20.804
14.1634,21.339
15.1099,23.75
15.9211,24.821
17.0366,23.75
18.2873,22.411
19.4366,20.536
20.4845,19.732
21.1268,19.196
22.4789,17.857
24.0338,17.054
