"x","Curve1"
0.0623,11.3896
3.4909,11.1299
6.1091,10.974
7.9169,10.8701
11.5325,11.8052
13.5273,12.5325
15.2104,12.7922
17.0805,12.8961
19.1377,12.1169
21.0701,11.5974
23.5636,11.2338
