"x","Curve1"
0.2486,24.9662
1.8327,24.0347
3.2213,23.4679
4.6085,22.7687
5.697,22.0704
7.0957,22.5301
8.6937,22.9893
10.5884,23.2489
12.4936,24.5682
13.099,25.3612
13.6052,26.1876
14.0101,26.8488
15.2011,26.4481
16.4901,25.8816
18.1771,25.281
19.9663,24.9449
22.3559,24.9052
23.544,24.2066
