"x","Curve1"
-0.4874,17.2414
5.8692,16.3362
6.7704,18.2328
7.6656,20.6466
8.2271,21.9828
10.4105,22.7586
12.8301,23.0603
13.7452,23.75
15.9251,24.8276
17.3166,24.2241
18.0249,22.8448
18.9668,21.2069
20.0153,20.3448
20.8329,19.4828
23.9647,18.0603
