"x","Curve1"
0.0376,17.1046
2.0191,16.764
4.467,16.326
5.9239,16.1314
7.729,16.3747
9.1248,17.1533
10.345,18.2238
11.2164,19.0511
12.2051,19.5864
13.0772,20.1703
14.0672,20.2676
15.4084,19.781
16.5747,19.3431
17.7405,19.0998
18.5584,18.2725
19.7827,17.9319
20.95,17.1533
22.1166,16.618
23.753,16.1314
