"x","Curve1"
0.006,10.681
1.4921,12.251
2.877,13.822
3.9234,13.822
5.1718,12.88
6.5206,10.366
7.7024,10.995
8.5477,13.508
9.7305,16.021
10.5415,17.592
11.8919,17.906
12.8708,17.906
14.0866,18.848
15.3026,20.419
16.1129,20.733
17.1931,20.733
18.5092,20.105
19.5551,19.162
21.0735,18.22
21.7138,16.335
22.8263,13.822
24.0401,11.309
