"x","Curve1"
0.043,12
1.0323,11.6429
2.0215,11.3571
3.0538,11.1429
4.086,10.9643
5.1183,10.8214
6.1075,10.6786
7.0968,10.5357
8.172,10.4643
9.1613,10.6429
10.0645,11.1071
10.7527,11.75
11.3548,12.5
12.086,13.1786
12.7312,13.8214
13.5054,14.4286
14.3656,14.9643
15.3548,15.2143
16.4301,15.2857
17.3333,15.0714
18.2796,14.6429
19.1398,14.1429
20,13.6786
20.9032,13.25
21.7204,12.75
22.6237,12.2857
23.4839,11.8571
