"x","Curve1"
0.369,16.4786
1.723,15.8794
3.569,15.0661
5.785,14.3385
8,13.6965
9.969,14.2529
10.708,15.4514
11.446,16.4786
12.062,17.7626
12.677,18.7899
13.415,19.8599
14.031,20.8872
15.262,21.8288
16.862,20.93
17.969,19.9455
19.077,18.9183
19.938,18.1051
21.292,17.1634
22.892,16.2218
24,15.7082
