"x","Curve1"
0.177,13.8228
2.709,13.3204
5.359,13.0165
7.445,13.7083
8.844,14.7994
10.011,15.8909
11.295,17.0318
13.036,17.8238
15.337,17.3218
17.172,16.423
19.007,15.5242
21.306,14.873
24.072,14.6186
