"x","Curve1"
0.0334,798.91
1.0635,836.96
1.888,885.87
2.5045,847.83
2.9155,826.09
3.6888,880.43
4.1527,913.04
5.3361,913.04
6.0563,907.61
6.9298,858.7
7.6997,782.61
8.5741,771.74
9.244,809.78
10.3242,798.91
11.0445,793.48
12.486,826.09
13.5674,858.7
14.5463,907.61
15.0617,940.22
15.6784,913.04
16.4501,907.61
16.9143,951.09
17.8918,945.65
18.6105,880.43
19.1233,815.22
19.8965,869.57
20.9256,869.57
21.4899,804.35
22.0548,760.87
22.8296,875
