"x","Curve1"
0.0093,7.9611
5.321,7.7128
8.6332,7.6161
11.1351,8.2449
13.6369,8.8217
15.5756,9.1896
17.6366,8.7265
19.0733,8.4699
20.5727,8.2653
22.0724,8.1647
23.6968,7.9604
