"x","Curve1"
-0.0222,17.012
1.5256,16.196
3.4777,15.798
4.6554,15.185
6.0352,14.782
6.9111,15.827
8.1912,17.291
9.5049,18.754
11.1891,20.429
13.0412,21.689
14.7581,21.912
16.1051,22.753
17.5524,22.558
18.662,20.908
20.0069,18.638
21.2179,17.403
22.497,17.414
23.9778,17.012
