"x","Curve1"
0.3845,17.8391
3.6554,17.2337
5.8773,17.0194
7.752,17.1538
8.5864,18.4217
10.1467,21.6997
11.3292,22.7062
12.749,23.9752
14.1646,24.8948
14.8717,25.2891
17.203,24.4199
18.2439,23.3301
19.0429,21.5849
20.8993,20.1472
23.4601,18.8855
