"x","Curve1"
0.961,19.778
5.464,18.863
6.867,18.735
8.787,18.841
11.371,20.247
13.143,22.215
14.103,22.884
14.767,24.316
15.875,24.387
16.761,25.088
17.573,25.324
19.197,24.731
20.526,22.84
22.372,21.45
23.701,20.59
