"x","Curve1"
0.622,10.79949
1.658,10.74597
2.608,10.71457
3.385,10.6768
4.68,10.66449
5.629,10.65208
6.665,10.70298
7.701,10.7887
8.737,10.88707
9.773,11.15001
10.809,11.32749
11.672,11.4543
12.708,11.58116
13.658,11.67318
14.78,11.7431
15.73,11.80664
16.852,11.84491
17.888,11.80404
18.924,11.77584
19.96,11.73497
20.91,11.65294
21.773,11.57722
22.809,11.50787
23.586,11.4701
