"x","Curve1"
0.1165,18.1169
3.3786,17.0346
6.0583,16.8615
7.1068,17.5108
8.0388,18.9394
8.7379,20.8442
10.0194,22.5758
12.1165,23.1385
14.5631,24.1342
16.4272,23.961
17.2427,23.2684
18.4078,21.8831
18.7573,20.671
20.5049,20.0649
21.0874,19.329
22.7184,18.8961
23.6505,18.0736
