"x","Curve1"
0.257,13.119
1.399,13.718
2.545,13.745
4.389,12.07
5.746,12.447
8.439,18.825
9.182,19.776
10.255,19.409
11.421,21.051
12.552,20.014
13.504,21.763
14.839,22.131
17.84,21.418
18.952,19.306
19.896,17.831
22.624,16.322
23.393,15.602
