"x","Curve1"
0.735,-0.06567
2.2051,-0.11582
3.739,-0.18269
5.2091,-0.1397
6.7111,-0.09433
8.213,0.02507
9.747,0.06806
11.217,0.16358
12.751,0.3809
14.1891,0.31642
15.6911,0.12776
17.225,0.08239
18.727,-0.01075
20.229,-0.17313
21.763,-0.14925
23.2011,-0.21373
