"x","Curve1"
0.1117,18.1135
0.9796,17.7301
1.9438,17.5
2.9725,17.0399
3.9366,16.8098
4.965,16.5798
5.7362,16.5031
6.0573,16.6564
6.5714,16.6564
6.9245,16.8865
7.5027,16.9632
7.952,17.3466
8.5297,17.8067
8.9467,18.3436
9.4603,18.727
10.0056,19.4172
10.4872,19.6472
11.0006,20.184
12.0922,20.7209
13.0547,21.7945
13.9859,22.2546
15.0136,22.5613
16.0419,22.408
17.0704,22.1012
18.0031,21.3344
19.0639,20.8742
19.9966,20.184
20.993,19.8006
21.9897,19.2638
22.9539,19.0337
